Time,Info1,Info2,Info3,Fail_Rate,Delay,Out_Flow,Traffic,Request,Label
5056,2256.0,1299.0,11253.0,12305993.0,5956.0,1.260,735,9426.0,0
5057,2209.0,1306.0,11295.0,12236231.0,5894.0,1.340,738,9388.0,0
5058,2208.0,1301.0,11316.0,12231902.0,5887.0,1.030,748,9461.0,0
5059,2273.0,1304.0,11325.0,12234524.0,6012.0,1.190,719,9504.0,0
5060,2250.0,1293.0,11340.0,12284247.0,5950.0,1.250,729,9546.0,0
5061,2215.0,1297.0,11389.0,12226393.0,5935.0,0.980,736,9507.0,0
5062,2240.0,1296.0,11482.0,12270223.0,5895.0,1.240,731,9578.0,0
5063,2244.0,1297.0,11494.0,12361958.0,5917.0,1.030,722,9648.0,0
5064,2270.0,1309.0,11528.0,12382275.0,5997.0,1.070,726,9685.0,0
5065,2386.0,1332.0,11600.0,12775880.0,6094.0,1.320,738,9891.0,0
5066,2512.0,1286.0,11579.0,12953782.0,6225.0,1.510,731,10036.0,0
5067,2642.0,1287.0,11585.0,12997113.0,6401.0,0.910,728,10173.0,0
5068,2699.0,1293.0,11636.0,13230271.0,6346.0,1.020,738,10262.0,0
5069,2750.0,1312.0,11662.0,13255918.0,6412.0,1.210,753,10330.0,0
5070,2762.0,1286.0,11713.0,13206035.0,6480.0,1.270,741,10359.0,0
5071,2882.0,1287.0,11706.0,13382447.0,6548.0,1.160,732,10478.0,0
5072,2877.0,1308.0,11700.0,13388421.0,6633.0,1.10,757,10479.0,0
5073,2901.0,1298.0,11681.0,13358700.0,6651.0,1.070,770,10509.0,0
5074,2885.0,1298.0,11726.0,13367939.0,6660.0,1.30,748,10478.0,0
5075,3007.0,1297.0,11744.0,13444117.0,6760.0,1.040,739,10605.0,0
5076,3010.0,1319.0,11760.0,13405508.0,6758.0,1.090,734,10627.0,0
5077,2992.0,1300.0,11835.0,13612224.0,6754.0,1.290,701,10680.0,0
5078,3076.0,1311.0,11819.0,13703476.0,6827.0,1.170,721,10748.0,0
5079,3077.0,1321.0,11868.0,13658949.0,6804.0,1.110,721,10784.0,0
5080,3019.0,1331.0,11880.0,13638840.0,6715.0,1.320,736,10721.0,0
5081,3055.0,1322.0,11925.0,13612192.0,6770.0,1.210,737,10782.0,0
5082,3022.0,1311.0,11919.0,13668973.0,6696.0,1.10,723,10741.0,0
5083,3045.0,1312.0,12009.0,13664316.0,6760.0,1.190,724,10791.0,0
5084,3034.0,1295.0,11985.0,13678027.0,6778.0,1.150,731,10786.0,0
5085,3055.0,1301.0,11969.0,13683360.0,6790.0,1.250,731,10790.0,0
5086,3015.0,1301.0,11981.0,13480333.0,6742.0,1.320,747,10722.0,0
5087,3110.0,1305.0,12015.0,13563410.0,6812.0,1.360,778,10898.0,0
5088,3641.0,1287.0,12027.0,14190798.0,7426.0,1.40,729,11470.0,0
5089,3964.0,1285.0,12058.0,14924097.0,7724.0,1.190,727,11858.0,0
5090,4225.0,1322.0,12071.0,15352152.0,8028.0,1.140,714,12135.0,0
5091,4374.0,1308.0,12122.0,15619102.0,8168.0,1.150,765,12378.0,0
5092,4464.0,1297.0,12204.0,15817562.0,8208.0,1.040,713,12507.0,0
5093,4543.0,1280.0,12246.0,15913188.0,8378.0,1.430,737,12586.0,0
5094,4583.0,1304.0,12215.0,15974865.0,8374.0,1.230,775,12643.0,0
5095,4729.0,1283.0,12222.0,16078109.0,8516.0,1.220,763,12812.0,0
5096,4821.0,1289.0,12231.0,19002289.0,8629.0,1.190,767,13049.0,0
5097,4804.0,1331.0,12265.0,16415442.0,8700.0,1.020,753,12988.0,0
5098,4797.0,1331.0,12256.0,16359923.0,8666.0,1.010,729,12901.0,0
5099,4862.0,1308.0,12264.0,16405077.0,8728.0,1.050,757,12916.0,0
5100,4880.0,1301.0,12326.0,16407519.0,8785.0,1.030,738,13011.0,0
5101,4956.0,1315.0,12318.0,16412572.0,8855.0,1.050,723,13023.0,0
5102,5026.0,1295.0,12252.0,16579368.0,8925.0,0.970,763,13089.0,0
5103,5041.0,1330.0,12325.0,16629158.0,8896.0,1.110,787,13120.0,0
5104,5132.0,1322.0,12296.0,16656229.0,8982.0,1.170,738,13190.0,0
5105,5164.0,1306.0,12328.0,16691996.0,9022.0,1.140,756,13237.0,0
5106,5158.0,1316.0,12329.0,16700451.0,9027.0,0.980,720,13219.0,0
5107,5160.0,1301.0,12268.0,16731903.0,9057.0,1.110,738,13208.0,0
5108,5200.0,1286.0,12253.0,16659924.0,9037.0,1.340,755,13244.0,0
5109,5298.0,1292.0,12264.0,16645171.0,9179.0,1.180,731,13347.0,0
5110,5294.0,1312.0,12306.0,16819008.0,9182.0,1.030,760,13348.0,0
5111,5291.0,1314.0,12271.0,16763855.0,9179.0,1.180,762,13369.0,0
5112,5379.0,1315.0,12272.0,16804741.0,9195.0,1.230,774,13429.0,0
5113,5383.0,1319.0,12253.0,16847653.0,9257.0,1.230,749,13353.0,0
5114,5382.0,1311.0,12246.0,16932372.0,9280.0,1.120,779,13416.0,0
5115,5405.0,1310.0,12309.0,17021856.0,9283.0,1.280,766,13493.0,0
5116,5510.0,1278.0,12254.0,16994265.0,9407.0,1.180,754,13578.0,0
5117,5469.0,1315.0,12214.0,16973976.0,9364.0,1.050,764,13502.0,0
5118,5540.0,1305.0,12262.0,17085297.0,9399.0,0.970,744,13620.0,0
5119,5565.0,1313.0,12321.0,17313564.0,9489.0,1.360,774,13695.0,0
5120,5586.0,1298.0,12293.0,17442013.0,9448.0,1.180,745,13730.0,0
5121,5472.0,1295.0,12281.0,17446229.0,9306.0,1.130,740,13569.0,0
5122,5470.0,1279.0,12276.0,17231663.0,9330.0,1.190,770,13566.0,0
5123,5471.0,1270.0,12329.0,17132777.0,9338.0,1.140,759,13572.0,0
5124,5457.0,1309.0,12325.0,17085033.0,9299.0,1.20,750,13535.0,0
5125,5474.0,1284.0,12309.0,17102871.0,9355.0,1.190,755,13546.0,0
5126,5519.0,1298.0,12331.0,17076983.0,9362.0,1.490,757,13590.0,0
5127,5419.0,1312.0,12295.0,17022338.0,9312.0,1.280,779,13455.0,0
5128,5454.0,1295.0,12285.0,16910101.0,9375.0,1.10,754,13499.0,0
5129,5491.0,1314.0,12243.0,16862152.0,9411.0,1.310,774,13546.0,0
5130,5491.0,1309.0,12246.0,16832468.0,9392.0,1.280,759,13480.0,0
5131,5470.0,1294.0,12261.0,16810256.0,9405.0,1.220,753,13471.0,0
5132,5429.0,1299.0,12257.0,16821553.0,9291.0,1.630,746,13418.0,0
5133,5398.0,1296.0,12284.0,16767233.0,9238.0,1.190,747,13365.0,0
5134,5454.0,1313.0,12263.0,16574902.0,9316.0,1.280,777,13426.0,0
5135,5441.0,1288.0,12237.0,16555958.0,9272.0,1.190,765,13387.0,0
5136,5435.0,1285.0,12246.0,16584276.0,9214.0,1.140,769,13382.0,0
5137,5413.0,1300.0,12236.0,16593130.0,9146.0,1.20,757,13309.0,0
5138,5426.0,1293.0,12200.0,16581619.0,9163.0,1.210,784,13315.0,0
5139,5406.0,1276.0,12154.0,16520263.0,9196.0,1.280,778,13276.0,0
5140,5404.0,1290.0,12211.0,16575955.0,9167.0,1.10,779,13280.0,0
5141,5395.0,1312.0,12190.0,16538398.0,9157.0,1.210,779,13252.0,0
5142,5433.0,1273.0,12148.0,16522524.0,9184.0,1.350,767,13276.0,0
5143,5392.0,1294.0,12128.0,16519974.0,9190.0,1.110,771,13261.0,0
5144,5329.0,1280.0,12121.0,16465529.0,9166.0,1.250,762,13167.0,0
5145,5285.0,1286.0,12114.0,16414138.0,9114.0,1.050,735,13104.0,0
5146,5334.0,1295.0,12120.0,16384989.0,9103.0,1.110,769,13146.0,0
5147,5347.0,1284.0,12091.0,16330406.0,9118.0,1.30,766,13160.0,0
5148,5316.0,1306.0,12116.0,16279911.0,9181.0,1.060,731,13095.0,0
5149,5350.0,1298.0,12154.0,16298080.0,9200.0,1.120,781,13121.0,0
5150,5307.0,1315.0,12105.0,16400073.0,9114.0,1.250,775,13061.0,0
5151,5263.0,1296.0,12081.0,16229491.0,9073.0,1.060,769,13003.0,0
5152,5248.0,1295.0,12071.0,16284990.0,9019.0,1.350,764,12995.0,0
5153,5278.0,1273.0,12087.0,16319843.0,9053.0,1.130,745,13025.0,0
5154,5233.0,1265.0,12068.0,16290277.0,9034.0,1.20,734,12949.0,0
5155,5274.0,1279.0,12098.0,16370670.0,9049.0,1.070,769,13040.0,0
5156,5318.0,1309.0,12061.0,16402810.0,9098.0,1.050,779,13022.0,0
5157,5318.0,1281.0,12060.0,16374259.0,9078.0,1.030,789,13041.0,0
5158,5359.0,1283.0,12089.0,16306555.0,9167.0,1.090,805,13111.0,0
5159,5352.0,1296.0,12078.0,16383564.0,9097.0,0.980,788,13120.0,0
5160,5352.0,1313.0,12103.0,16389380.0,9062.0,1.170,773,13130.0,0
5161,5314.0,1287.0,12114.0,16430869.0,8996.0,1.150,767,13109.0,0
5162,5291.0,1301.0,12077.0,16463606.0,9015.0,1.180,764,13016.0,0
5163,5344.0,1310.0,12123.0,16416641.0,9101.0,1.240,760,13148.0,0
5164,5354.0,1295.0,12109.0,16480956.0,9112.0,1.050,775,13160.0,0
5165,5339.0,1278.0,12128.0,16378351.0,9102.0,1.070,789,13070.0,0
5166,5295.0,1274.0,12110.0,16381543.0,9027.0,1.030,783,13029.0,0
5167,5323.0,1275.0,12089.0,16316733.0,9027.0,1.030,779,13051.0,0
5168,5251.0,1290.0,12033.0,16225947.0,8965.0,1.020,805,12946.0,0
5169,5268.0,1295.0,11952.0,16065663.0,9017.0,0.9399999999999999,763,12951.0,0
5170,5297.0,1294.0,11957.0,16102951.0,9113.0,1.0,762,12974.0,0
5171,5213.0,1293.0,11970.0,16047384.0,9015.0,1.160,759,12865.0,0
5172,5220.0,1286.0,11971.0,16055302.0,9001.0,1.090,744,12724.0,0
5173,5197.0,1296.0,11955.0,15970380.0,8925.0,0.990,747,12845.0,0
5174,5243.0,1272.0,11923.0,16081638.0,8996.0,1.20,789,12839.0,0
5175,5209.0,1282.0,11910.0,15950922.0,8953.0,1.020,745,12804.0,0
5176,5230.0,1294.0,11898.0,15955870.0,8945.0,0.930,740,12793.0,0
5177,5172.0,1291.0,11885.0,15868841.0,8892.0,1.440,768,12711.0,0
5178,5235.0,1290.0,11878.0,15842219.0,8958.0,1.210,796,12789.0,0
5179,5247.0,1277.0,11871.0,16025202.0,8955.0,1.190,771,12807.0,0
5180,5228.0,1298.0,11866.0,16144800.0,9009.0,1.040,745,12797.0,0
5181,5190.0,1299.0,11925.0,16047335.0,8962.0,1.120,818,12797.0,0
5182,5227.0,1302.0,11914.0,16069646.0,9008.0,1.010,725,12839.0,0
5183,5258.0,1288.0,11944.0,16074613.0,9033.0,1.040,773,12890.0,0
5184,5255.0,1265.0,11884.0,16072763.0,9040.0,1.140,806,12816.0,0
5185,5230.0,1281.0,11907.0,15928530.0,9006.0,1.180,769,12809.0,0
5186,5243.0,1286.0,11897.0,15874456.0,9004.0,1.170,808,12799.0,0
5187,5226.0,1278.0,11900.0,15954389.0,8941.0,1.270,803,12814.0,0
5188,5322.0,1281.0,11953.0,15937834.0,9061.0,1.390,788,12927.0,0
5189,5272.0,1290.0,11913.0,15984315.0,8997.0,1.130,805,12887.0,0
5190,5278.0,1288.0,11919.0,15985763.0,9003.0,1.20,774,12857.0,0
5191,5250.0,1290.0,11917.0,15867013.0,9010.0,1.190,792,12802.0,0
5192,5222.0,1263.0,11934.0,15912791.0,8906.0,1.340,788,12767.0,0
5193,5196.0,1283.0,11931.0,15887777.0,8910.0,1.290,734,12757.0,0
5194,5161.0,1277.0,11929.0,15965864.0,8884.0,1.420,780,12703.0,0
5195,5185.0,1292.0,11917.0,15978247.0,8841.0,1.240,757,12739.0,0
5196,5237.0,1311.0,11859.0,15957803.0,8872.0,1.390,792,12774.0,0
5197,5246.0,1271.0,11859.0,16021593.0,8921.0,1.10,749,12778.0,0
5198,5244.0,1298.0,11864.0,15991791.0,8946.0,1.20,761,12785.0,0
5199,5251.0,1298.0,11901.0,15995263.0,8962.0,1.290,788,12783.0,0
5200,5305.0,1288.0,11916.0,16071986.0,9047.0,1.170,738,12866.0,0
5201,5260.0,1299.0,11896.0,16030768.0,9001.0,1.370,777,12834.0,0
5202,5265.0,1289.0,11899.0,16061554.0,9039.0,1.120,785,12828.0,0
5203,5315.0,1293.0,11904.0,16080981.0,9031.0,1.010,775,12910.0,0
5204,5277.0,1288.0,11887.0,16083548.0,8955.0,1.030,745,12850.0,0
5205,5242.0,1309.0,11927.0,16028457.0,8948.0,1.520,751,12810.0,0
5206,5257.0,1297.0,11912.0,15921402.0,8961.0,1.110,791,12822.0,0
5207,5235.0,1308.0,11937.0,15926717.0,8947.0,1.10,763,12764.0,0
5208,5243.0,1295.0,11957.0,15889333.0,8945.0,0.980,751,12813.0,0
5209,5231.0,1291.0,11902.0,15866873.0,8909.0,1.040,745,12759.0,0
5210,5222.0,1280.0,11891.0,15793990.0,8936.0,1.210,805,12771.0,0
5211,5264.0,1274.0,11881.0,15856253.0,9015.0,1.220,775,12803.0,0
5212,5292.0,1298.0,11928.0,15961569.0,8985.0,1.230,762,12849.0,0
5213,5266.0,1292.0,11935.0,15986260.0,8987.0,1.650,786,12816.0,0
5214,5276.0,1299.0,11952.0,16032404.0,9004.0,1.260,765,12844.0,0
5215,5302.0,1292.0,11906.0,16020228.0,9039.0,1.0,743,12828.0,0
5216,5321.0,1305.0,11882.0,15926367.0,9059.0,1.160,767,12834.0,0
5217,5332.0,1323.0,11935.0,15988142.0,9088.0,1.410,743,12868.0,0
5218,5399.0,1308.0,11939.0,16024572.0,9154.0,1.380,745,12908.0,0
5219,5365.0,1301.0,11914.0,16014132.0,9120.0,1.110,769,12858.0,0
5220,5340.0,1307.0,11893.0,15939488.0,9156.0,1.570,755,12863.0,0
5221,5336.0,1304.0,11871.0,15950638.0,9129.0,1.170,780,12806.0,0
5222,5314.0,1304.0,11893.0,15987364.0,9134.0,1.120,786,12781.0,0
5223,5318.0,1293.0,11895.0,15895030.0,9053.0,1.070,780,12833.0,0
5224,5291.0,1305.0,11884.0,15943836.0,9071.0,1.160,785,12762.0,0
5225,5323.0,1321.0,11893.0,15886972.0,9063.0,1.080,816,12841.0,0
5226,5320.0,1291.0,11894.0,15973943.0,9050.0,1.320,796,12850.0,0
5227,5319.0,1285.0,11881.0,15990980.0,9099.0,1.430,793,12836.0,0
5228,5300.0,1282.0,11901.0,15975384.0,9133.0,1.320,799,12863.0,0
5229,5329.0,1287.0,11914.0,16011882.0,9163.0,1.150,760,12900.0,0
5230,5336.0,1304.0,11884.0,15996344.0,9143.0,1.190,765,12872.0,0
5231,5393.0,1305.0,11941.0,16000746.0,9208.0,1.380,782,12947.0,0
5232,5361.0,1318.0,11898.0,16074078.0,9187.0,1.190,729,12856.0,0
5233,5331.0,1315.0,11906.0,16059367.0,9157.0,0.990,784,12981.0,0
5234,5277.0,1281.0,11939.0,16111100.0,9041.0,1.040,796,12929.0,0
5235,5248.0,1275.0,11936.0,16141406.0,9000.0,1.250,774,12933.0,0
5236,5280.0,1305.0,11934.0,16065119.0,9046.0,0.950,756,12958.0,0
5237,5236.0,1287.0,11947.0,16194062.0,9019.0,1.080,754,12940.0,0
5238,5314.0,1291.0,11989.0,16165154.0,9119.0,1.240,772,13118.0,0
5239,5295.0,1312.0,12022.0,16359606.0,9123.0,1.170,753,13100.0,0
5240,5254.0,1309.0,11972.0,16432989.0,9051.0,1.240,822,13081.0,0
5241,5291.0,1289.0,12028.0,16428225.0,9098.0,1.420,782,13064.0,0
5242,5266.0,1271.0,12095.0,16294028.0,9083.0,1.290,775,13069.0,0
5243,5283.0,1298.0,12019.0,16301630.0,9079.0,1.150,784,13121.0,0
5244,5278.0,1313.0,12041.0,16333232.0,9064.0,1.160,783,13070.0,0
5245,5303.0,1304.0,12028.0,16294230.0,9083.0,1.270,756,13138.0,0
5246,5293.0,1290.0,12110.0,16305364.0,9055.0,1.090,782,13131.0,0
5247,5276.0,1273.0,12086.0,16328266.0,9028.0,1.080,787,13077.0,0
5248,5292.0,1292.0,12139.0,16376230.0,9059.0,1.160,779,13099.0,0
5249,5321.0,1316.0,12062.0,16377928.0,9105.0,1.080,759,13037.0,0
5250,5304.0,1286.0,12046.0,16227129.0,9087.0,1.080,775,13017.0,0
5251,5222.0,1316.0,12034.0,16154346.0,9020.0,1.180,758,12890.0,0
5252,5266.0,1305.0,12025.0,16082641.0,9073.0,1.020,815,12948.0,0
5253,5339.0,1298.0,12034.0,16193573.0,9144.0,1.130,796,13040.0,0
5254,5325.0,1313.0,12027.0,16228654.0,9144.0,1.220,759,13022.0,0
5255,5320.0,1298.0,12012.0,16291626.0,9127.0,1.120,808,13001.0,0
5256,5383.0,1304.0,12021.0,16278990.0,9208.0,1.290,753,13102.0,0
5257,5350.0,1302.0,12027.0,16270940.0,9195.0,1.30,770,13073.0,0
5258,5369.0,1312.0,12018.0,16249211.0,9189.0,1.230,794,13087.0,0
5259,5335.0,1318.0,12030.0,16166313.0,9165.0,1.130,784,13019.0,0
5260,5298.0,1300.0,12023.0,16174570.0,9110.0,1.250,787,12985.0,0
5261,5374.0,1304.0,12076.0,16224196.0,9195.0,1.260,769,13071.0,0
5262,5327.0,1296.0,12052.0,16308958.0,9200.0,0.980,768,12998.0,0
5263,5396.0,1286.0,12069.0,16276274.0,9223.0,1.170,751,13086.0,0
5264,5419.0,1308.0,12004.0,16228046.0,9247.0,1.240,812,13064.0,0
5265,5445.0,1316.0,12028.0,16139952.0,9292.0,1.190,754,13086.0,0
5266,5416.0,1323.0,12070.0,16201167.0,9266.0,1.010,804,13062.0,0
5267,5416.0,1314.0,12066.0,16188797.0,9293.0,1.30,794,13082.0,0
5268,5457.0,1317.0,12065.0,16345268.0,9344.0,1.380,787,13126.0,0
5269,5425.0,1324.0,12106.0,16468234.0,9274.0,1.10,769,13089.0,0
5270,5445.0,1313.0,12056.0,16448910.0,9261.0,1.130,783,13123.0,0
5271,5476.0,1324.0,12119.0,16343710.0,9322.0,1.150,785,13157.0,0
5272,5479.0,1309.0,12132.0,16376283.0,9309.0,1.160,781,13171.0,0
5273,5488.0,1308.0,12140.0,16402110.0,9361.0,1.120,788,13169.0,0
5274,5469.0,1303.0,12090.0,16395679.0,9327.0,0.970,777,13154.0,0
5275,5507.0,1321.0,12082.0,16515628.0,9338.0,0.970,783,13169.0,0
5276,5568.0,1298.0,12123.0,16532870.0,9418.0,1.330,755,13233.0,0
5277,5499.0,1321.0,12152.0,16566988.0,9351.0,1.190,749,13169.0,0
5278,5503.0,1330.0,12109.0,16591241.0,9400.0,1.10,786,13144.0,0
5279,5552.0,1325.0,12143.0,16522219.0,9437.0,1.510,778,13240.0,0
5280,5585.0,1331.0,12125.0,16606468.0,9548.0,1.230,811,13289.0,0
5281,5541.0,1309.0,12138.0,16548691.0,9408.0,1.070,791,13248.0,0
5282,5533.0,1300.0,12133.0,16576346.0,9438.0,1.430,770,13224.0,0
5283,5577.0,1312.0,12140.0,16504507.0,9487.0,1.160,813,13283.0,0
5284,5497.0,1302.0,12170.0,16445601.0,9361.0,1.070,802,13169.0,0
5285,5603.0,1310.0,12133.0,16361527.0,9532.0,1.140,804,13281.0,0
5286,5547.0,1305.0,12162.0,16455104.0,9483.0,1.060,779,13254.0,0
5287,5537.0,1310.0,12196.0,16482266.0,9474.0,1.190,802,13211.0,0
5288,5545.0,1298.0,12139.0,16481518.0,9491.0,1.010,733,13213.0,0
5289,5541.0,1314.0,12111.0,16366985.0,9527.0,1.110,781,13232.0,0
5290,5514.0,1291.0,12177.0,16304346.0,9495.0,1.210,784,13162.0,0
5291,5574.0,1330.0,12174.0,16368352.0,9564.0,1.310,774,13221.0,0
5292,5539.0,1319.0,12151.0,16494167.0,9530.0,1.210,787,13179.0,0
5293,5514.0,1339.0,12169.0,16475376.0,9461.0,1.070,766,13141.0,0
5294,5526.0,1303.0,12174.0,16477763.0,9474.0,1.460,753,13183.0,0
5295,5500.0,1306.0,12215.0,16448241.0,9357.0,1.230,790,13203.0,0
5296,5522.0,1317.0,12235.0,16415927.0,9466.0,1.260,762,13235.0,0
5297,5561.0,1327.0,12242.0,16423990.0,9519.0,1.130,759,13282.0,0
5298,5582.0,1333.0,12285.0,16380382.0,9551.0,1.220,786,13321.0,0
5299,5600.0,1341.0,12236.0,16488431.0,9567.0,1.260,807,13351.0,0
5300,5579.0,1316.0,12306.0,16582052.0,9538.0,1.160,754,13298.0,0
5301,5612.0,1304.0,12315.0,16527831.0,9547.0,1.30,774,13366.0,0
5302,5566.0,1303.0,12311.0,16627788.0,9531.0,1.030,764,13324.0,0
5303,5592.0,1311.0,12326.0,16619842.0,9564.0,1.040,773,13388.0,0
5304,5531.0,1306.0,12330.0,16544382.0,9500.0,1.20,778,13247.0,0
5305,5636.0,1316.0,12297.0,16464842.0,9647.0,1.10,761,13402.0,0
5306,5624.0,1313.0,12325.0,16503137.0,9658.0,1.060,760,13363.0,0
5307,5607.0,1331.0,12261.0,16468629.0,9651.0,1.150,719,13336.0,0
5308,5631.0,1312.0,12264.0,16489142.0,9668.0,1.140,766,13368.0,0
5309,5559.0,1344.0,12292.0,16430000.0,9600.0,1.170,761,13276.0,0
5310,5616.0,1325.0,12282.0,16499545.0,9682.0,1.150,754,13329.0,0
5311,5609.0,1329.0,12285.0,16494867.0,9655.0,1.180,740,13332.0,0
5312,5614.0,1341.0,12274.0,16497229.0,9639.0,1.050,766,13333.0,0
5313,5680.0,1316.0,12316.0,16541813.0,9716.0,1.30,801,13430.0,0
5314,5549.0,1311.0,12293.0,16533507.0,9605.0,1.160,787,13298.0,0
5315,5611.0,1331.0,12322.0,16537578.0,9626.0,1.150,768,13371.0,0
5316,5628.0,1324.0,12293.0,16537825.0,9674.0,1.170,752,13358.0,0
5317,5648.0,1307.0,12343.0,16552298.0,9668.0,1.160,761,13430.0,0
5318,5610.0,1320.0,12372.0,16592441.0,9668.0,1.20,811,13375.0,0
5319,5613.0,1329.0,12324.0,16551750.0,9622.0,1.260,781,13393.0,0
5320,5596.0,1328.0,12360.0,16468421.0,9596.0,1.260,764,13412.0,0
5321,5649.0,1296.0,12352.0,16533165.0,9683.0,0.960,760,13404.0,0
5322,5681.0,1310.0,12368.0,16717879.0,9757.0,1.080,812,13469.0,0
5323,5683.0,1314.0,12357.0,16698470.0,9694.0,1.150,783,13482.0,0
5324,5640.0,1303.0,12335.0,16720925.0,9710.0,1.230,776,13410.0,0
5325,5678.0,1331.0,12378.0,16638710.0,9672.0,1.240,742,13511.0,0
5326,5587.0,1370.0,12415.0,16733379.0,9595.0,1.150,770,13413.0,0
5327,5595.0,1310.0,12405.0,16782562.0,9620.0,1.170,800,13414.0,0
5328,5630.0,1332.0,12364.0,16690665.0,9641.0,1.260,762,13427.0,0
5329,5621.0,1309.0,12384.0,16581768.0,9653.0,1.10,805,13437.0,0
5330,5585.0,1335.0,12392.0,16675372.0,9622.0,1.060,752,13427.0,0
5331,5603.0,1341.0,12395.0,16654960.0,9630.0,1.210,767,13460.0,0
5332,5599.0,1328.0,12427.0,16597361.0,9659.0,1.710,804,13432.0,0
5333,5582.0,1311.0,12389.0,16500776.0,9673.0,1.220,786,13420.0,0
5334,5554.0,1331.0,12396.0,16621230.0,9577.0,1.10,775,13370.0,0
5335,5657.0,1318.0,12446.0,16587570.0,9709.0,1.010,777,13507.0,0
5336,5695.0,1312.0,12444.0,16744969.0,9808.0,1.120,788,13562.0,0
5337,5627.0,1319.0,12426.0,16791491.0,9711.0,1.330,795,13474.0,0
5338,5635.0,1318.0,12460.0,16802731.0,9693.0,1.310,818,13490.0,0
5339,5650.0,1334.0,12409.0,16680364.0,9713.0,1.140,770,13469.0,0
5340,5632.0,1332.0,12426.0,16681009.0,9717.0,1.390,778,13483.0,0
5341,5678.0,1329.0,12388.0,16708951.0,9773.0,1.240,787,13537.0,0
5342,5628.0,1328.0,12400.0,16666079.0,9665.0,1.030,760,13467.0,0
5343,5579.0,1352.0,12417.0,16571114.0,9648.0,1.060,771,13427.0,0
5344,5624.0,1336.0,12388.0,16642684.0,9718.0,1.110,813,13462.0,0
5345,5584.0,1357.0,12392.0,16636537.0,9645.0,1.170,810,13396.0,0
5346,5635.0,1348.0,12403.0,16586673.0,9699.0,1.340,814,13521.0,0
5347,5574.0,1339.0,12401.0,16639265.0,9673.0,1.220,742,13419.0,0
5348,5569.0,1346.0,12416.0,16582784.0,9718.0,1.120,798,13450.0,0
5349,5576.0,1331.0,12398.0,16577811.0,9697.0,1.360,818,13447.0,0
5350,5579.0,1337.0,12355.0,16636441.0,9721.0,1.590,851,13445.0,0
5351,5606.0,1331.0,12399.0,16615475.0,9731.0,1.420,831,13465.0,0
5352,5679.0,1333.0,12366.0,16666326.0,9820.0,1.320,790,13496.0,0
5353,5618.0,1342.0,12417.0,16729069.0,9744.0,1.090,792,13505.0,0
5354,5648.0,1345.0,12415.0,16712361.0,9838.0,1.030,759,13524.0,0
5355,5627.0,1329.0,12351.0,16576159.0,9787.0,1.250,816,13470.0,0
5356,5599.0,1334.0,12400.0,16636290.0,9741.0,1.030,768,13450.0,0
5357,5560.0,1347.0,12380.0,16693446.0,9739.0,1.240,812,13398.0,0
5358,5620.0,1359.0,12401.0,16609062.0,9772.0,1.160,796,13469.0,0
5359,5670.0,1345.0,12388.0,16723862.0,9797.0,1.240,802,13545.0,0
5360,5658.0,1331.0,12383.0,16749605.0,9798.0,1.280,805,13515.0,0
5361,5690.0,1357.0,12382.0,16880084.0,9868.0,1.370,800,13569.0,0
5362,5647.0,1342.0,12388.0,16841567.0,9776.0,1.40,807,13549.0,0
5363,5716.0,1340.0,12355.0,16832236.0,9858.0,1.420,846,13594.0,0
5364,5706.0,1348.0,12360.0,16728012.0,9868.0,1.280,755,13589.0,0
5365,5667.0,1338.0,12381.0,16735220.0,9823.0,1.520,787,13570.0,0
5366,5668.0,1352.0,12389.0,16839998.0,9880.0,1.540,797,13529.0,0
5367,5668.0,1354.0,12436.0,16850828.0,9842.0,1.320,798,13589.0,0
5368,5748.0,1352.0,12446.0,17004219.0,9907.0,1.360,802,13693.0,0
5369,5743.0,1348.0,12456.0,16942413.0,9856.0,1.150,775,13676.0,0
5370,5709.0,1332.0,12446.0,16858588.0,9809.0,1.220,797,13608.0,0
5371,5674.0,1340.0,12489.0,16673752.0,9763.0,1.270,773,13574.0,0
5372,5704.0,1359.0,12470.0,16706356.0,9804.0,1.230,751,13600.0,0
5373,5743.0,1362.0,12466.0,16658183.0,9886.0,1.330,772,13685.0,0
5374,5706.0,1357.0,12465.0,16804282.0,9838.0,1.350,783,13638.0,0
5375,5679.0,1366.0,12433.0,16742378.0,9786.0,1.440,797,13606.0,0
5376,5640.0,1346.0,12406.0,16615993.0,9723.0,1.360,775,13538.0,0
5377,5607.0,1374.0,12414.0,16614385.0,9732.0,1.210,788,13491.0,0
5378,5669.0,1370.0,12414.0,16620430.0,9798.0,1.280,789,13560.0,0
5379,5671.0,1354.0,12432.0,16622519.0,9852.0,1.150,814,13602.0,0
5380,5634.0,1370.0,12430.0,16548795.0,9784.0,1.420,832,13539.0,0
5381,5670.0,1345.0,12382.0,16663895.0,9790.0,1.290,794,13554.0,0
5382,5698.0,1344.0,12399.0,16754512.0,9828.0,1.430,798,13611.0,0
5383,5666.0,1373.0,12399.0,16686434.0,9816.0,1.460,817,13577.0,0
5384,5652.0,1373.0,12385.0,16694716.0,9760.0,1.060,788,13555.0,0
5385,5641.0,1356.0,12314.0,16639407.0,9769.0,1.290,829,13536.0,0
5386,5631.0,1347.0,12317.0,16607527.0,9736.0,1.20,784,13518.0,0
5387,5646.0,1365.0,12289.0,16630286.0,9732.0,1.370,805,13557.0,0
