Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,Label
2231,0.960,762,4522.0,1340.0,12960.0,16841074.0,0.960,762,0
2232,1.10,742,4507.0,1349.0,12947.0,16842799.0,1.10,742,0
2233,0.960,735,4518.0,1353.0,12935.0,16826408.0,0.960,735,0
2234,1.540,801,4513.0,1350.0,12898.0,16755196.0,1.540,801,0
2235,1.010,759,4470.0,1353.0,12884.0,16701211.0,1.010,759,0
2236,0.990,735,4486.0,1347.0,12926.0,16686668.0,0.990,735,0
2237,0.970,749,4474.0,1358.0,12930.0,16737306.0,0.970,749,0
2238,1.10,784,4493.0,1364.0,12949.0,16774981.0,1.10,784,0
2239,1.20,733,4530.0,1348.0,12865.0,16747280.0,1.20,733,0
2240,1.150,751,4452.0,1334.0,12877.0,16618646.0,1.150,751,0
2241,1.080,764,4449.0,1346.0,12883.0,16494567.0,1.080,764,0
2242,1.160,719,4443.0,1345.0,12895.0,16494380.0,1.160,719,0
2243,1.110,782,4471.0,1356.0,12880.0,16549776.0,1.110,782,0
2244,0.960,744,4439.0,1358.0,12793.0,16584561.0,0.960,744,0
2245,1.140,755,4448.0,1355.0,12808.0,16482146.0,1.140,755,0
2246,0.870,772,4487.0,1330.0,12794.0,16446600.0,0.870,772,0
2247,1.170,762,4397.0,1337.0,12778.0,16492172.0,1.170,762,0
2248,1.040,791,4412.0,1371.0,12747.0,16365800.0,1.040,791,0
2249,1.130,741,4468.0,1350.0,12755.0,16405376.0,1.130,741,0
2250,1.430,783,4434.0,1355.0,12740.0,16379264.0,1.430,783,0
2251,1.180,797,4368.0,1337.0,12746.0,16337867.0,1.180,797,0
2252,1.090,760,4403.0,1339.0,12737.0,16226474.0,1.090,760,0
2253,1.140,743,4369.0,1347.0,12770.0,16215664.0,1.140,743,0
2254,0.910,752,4365.0,1373.0,12726.0,16246585.0,0.910,752,0
2255,1.140,776,4395.0,1350.0,12763.0,16247630.0,1.140,776,0
2256,1.260,758,4358.0,1355.0,12760.0,16261346.0,1.260,758,0
2257,1.350,756,4361.0,1337.0,12691.0,16257871.0,1.350,756,0
2258,1.0,757,4326.0,1347.0,12688.0,16085326.0,1.0,757,0
2259,1.50,742,4336.0,1362.0,12648.0,16057950.0,1.50,742,0
2260,1.270,758,4328.0,1333.0,12598.0,16059311.0,1.270,758,0
2261,0.990,745,4324.0,1325.0,12617.0,15996973.0,0.990,745,0
2262,1.160,792,4317.0,1371.0,12632.0,16069432.0,1.160,792,0
2263,1.380,772,4337.0,1352.0,12604.0,16030738.0,1.380,772,0
2264,1.20,741,4357.0,1366.0,12567.0,15992602.0,1.20,741,0
2265,1.160,742,4359.0,1370.0,12544.0,15922311.0,1.160,742,0
2266,1.030,798,4354.0,1331.0,12527.0,15953765.0,1.030,798,0
2267,1.140,773,4321.0,1332.0,12534.0,15957661.0,1.140,773,0
2268,1.370,798,4335.0,1347.0,12550.0,15927394.0,1.370,798,0
2269,1.10,790,4312.0,1343.0,12520.0,15953730.0,1.10,790,0
2270,1.280,776,4350.0,1342.0,12494.0,15895959.0,1.280,776,0
2271,1.120,734,4350.0,1358.0,12499.0,15996642.0,1.120,734,0
2272,1.210,759,4292.0,1372.0,12505.0,15993228.0,1.210,759,0
2273,1.0,748,4269.0,1363.0,12513.0,15993648.0,1.0,748,0
2274,1.330,767,4312.0,1349.0,12487.0,16067323.0,1.330,767,0
2275,1.390,770,4330.0,1354.0,12493.0,16116385.0,1.390,770,0
2276,1.070,742,4311.0,1350.0,12499.0,16087564.0,1.070,742,0
2277,1.260,767,4314.0,1374.0,12471.0,16071204.0,1.260,767,0
2278,1.250,771,4339.0,1349.0,12436.0,16030866.0,1.250,771,0
2279,1.0,766,4318.0,1375.0,12469.0,16057471.0,1.0,766,0
2280,1.190,786,4298.0,1362.0,12460.0,15992818.0,1.190,786,0
2281,1.610,821,4311.0,1352.0,12447.0,15993243.0,1.610,821,0
2282,1.050,784,4253.0,1363.0,12399.0,15911306.0,1.050,784,0
2283,1.090,774,4243.0,1349.0,12436.0,15820928.0,1.090,774,0
2284,1.370,799,4278.0,1356.0,12420.0,15897803.0,1.370,799,0
2285,1.10,753,4264.0,1364.0,12416.0,15816293.0,1.10,753,0
2286,1.270,751,4261.0,1357.0,12403.0,15795819.0,1.270,751,0
2287,1.210,768,4264.0,1325.0,12398.0,15822712.0,1.210,768,0
2288,1.020,751,4239.0,1343.0,12380.0,15789275.0,1.020,751,0
2289,1.0,773,4238.0,1345.0,12394.0,15753117.0,1.0,773,0
2290,1.060,783,4253.0,1375.0,12392.0,15825928.0,1.060,783,0
2291,1.060,742,4235.0,1361.0,12401.0,15792689.0,1.060,742,0
2292,1.130,760,4233.0,1367.0,12359.0,15828493.0,1.130,760,0
2293,1.130,756,4244.0,1349.0,12333.0,15788253.0,1.130,756,0
2294,1.040,792,4202.0,1351.0,12305.0,15803064.0,1.040,792,0
2295,1.540,777,4209.0,1351.0,12346.0,15687084.0,1.540,777,0
2296,1.180,777,4231.0,1357.0,12370.0,15675596.0,1.180,777,0
2297,1.130,767,4219.0,1341.0,12331.0,15686164.0,1.130,767,0
2298,1.360,790,4273.0,1365.0,12342.0,15705086.0,1.360,790,0
2299,1.780,771,4262.0,1330.0,12329.0,15732166.0,1.780,771,0
2300,1.20,780,4255.0,1379.0,12347.0,15692908.0,1.20,780,0
2301,1.120,754,4217.0,1344.0,12339.0,15683625.0,1.120,754,0
2302,1.180,764,4268.0,1374.0,12326.0,15737931.0,1.180,764,0
2303,1.230,756,4215.0,1362.0,12355.0,15688639.0,1.230,756,0
2304,1.280,768,4262.0,1341.0,12331.0,15704310.0,1.280,768,0
2305,1.170,774,4239.0,1354.0,12339.0,15726272.0,1.170,774,0
2306,1.180,746,4241.0,1341.0,12315.0,15761394.0,1.180,746,0
2307,1.080,776,4239.0,1348.0,12313.0,15761251.0,1.080,776,0
2308,1.130,773,4252.0,1360.0,12303.0,15809537.0,1.130,773,0
2309,1.230,766,4264.0,1355.0,12304.0,15856282.0,1.230,766,0
2310,1.060,726,4261.0,1372.0,12293.0,15741102.0,1.060,726,0
2311,1.140,771,4218.0,1372.0,12336.0,15698733.0,1.140,771,0
2312,1.240,752,4238.0,1353.0,12280.0,15723110.0,1.240,752,0
2313,1.180,757,4270.0,1352.0,12356.0,15679559.0,1.180,757,0
2314,1.170,758,4252.0,1353.0,12285.0,15758112.0,1.170,758,0
2315,1.250,775,4271.0,1355.0,12332.0,15686078.0,1.250,775,0
2316,1.30,767,4271.0,1357.0,12367.0,15760136.0,1.30,767,0
2317,1.420,813,4246.0,1358.0,12336.0,15724444.0,1.420,813,0
2318,1.30,774,4242.0,1366.0,12334.0,15720783.0,1.30,774,0
2319,1.30,760,4310.0,1381.0,12355.0,15814938.0,1.30,760,0
2320,1.350,772,4246.0,1379.0,12354.0,15838364.0,1.350,772,0
2321,1.160,773,4241.0,1381.0,12334.0,15727309.0,1.160,773,0
2322,1.210,797,4244.0,1373.0,12324.0,15731084.0,1.210,797,0
2323,1.320,784,4217.0,1362.0,12320.0,15740549.0,1.320,784,0
2324,1.260,752,4257.0,1351.0,12348.0,15691365.0,1.260,752,0
2325,1.50,736,4259.0,1363.0,12348.0,15750190.0,1.50,736,0
2326,1.240,773,4284.0,1358.0,12357.0,15787764.0,1.240,773,0
2327,1.210,768,4258.0,1358.0,12342.0,15724948.0,1.210,768,0
2328,1.10,760,4266.0,1363.0,12370.0,15786591.0,1.10,760,0
2329,1.010,740,4257.0,1352.0,12341.0,15754841.0,1.010,740,0
2330,1.120,744,4250.0,1374.0,12367.0,15736201.0,1.120,744,0
2331,1.250,761,4280.0,1339.0,12402.0,15772935.0,1.250,761,0
2332,1.170,742,4314.0,1353.0,12391.0,15713778.0,1.170,742,0
2333,1.0,803,4273.0,1371.0,12379.0,15787290.0,1.0,803,0
2334,1.310,785,4308.0,1378.0,12390.0,15711466.0,1.310,785,0
2335,1.240,756,4307.0,1378.0,12341.0,15722161.0,1.240,756,0
2336,1.210,790,4313.0,1356.0,12289.0,15726773.0,1.210,790,0
2337,1.140,762,4275.0,1364.0,12336.0,15657368.0,1.140,762,0
2338,1.070,779,4261.0,1369.0,12308.0,15544305.0,1.070,779,0
2339,0.9399999999999999,770,4277.0,1377.0,12287.0,15646098.0,0.9399999999999999,770,0
2340,1.430,741,4276.0,1386.0,12254.0,15634616.0,1.430,741,0
2341,1.230,770,4244.0,1354.0,12257.0,15614371.0,1.230,770,0
2342,1.20,766,4227.0,1357.0,12235.0,15625313.0,1.20,766,0
2343,1.350,773,4233.0,1368.0,12258.0,15546322.0,1.350,773,0
2344,1.260,763,4268.0,1351.0,12257.0,15578335.0,1.260,763,0
2345,1.50,756,4268.0,1391.0,12283.0,15698054.0,1.50,756,0
2346,1.110,799,4261.0,1368.0,12322.0,15674166.0,1.110,799,0
2347,1.150,717,4307.0,1361.0,12329.0,15787536.0,1.150,717,0
2348,1.0,752,4331.0,1388.0,12380.0,15819158.0,1.0,752,0
2349,1.010,807,4370.0,1389.0,12356.0,15902559.0,1.010,807,0
2350,1.080,797,4337.0,1359.0,12381.0,15882808.0,1.080,797,0
2351,1.10,759,4342.0,1350.0,12396.0,15870586.0,1.10,759,0
2352,1.030,780,4328.0,1352.0,12423.0,15870758.0,1.030,780,0
2353,1.40,780,4348.0,1376.0,12389.0,15907437.0,1.40,780,0
2354,1.070,743,4278.0,1380.0,12377.0,15828427.0,1.070,743,0
2355,1.340,768,4278.0,1374.0,12392.0,15655960.0,1.340,768,0
2356,1.110,797,4261.0,1382.0,12352.0,15659166.0,1.110,797,0
2357,1.170,764,4272.0,1387.0,12339.0,15598364.0,1.170,764,0
2358,1.110,772,4310.0,1362.0,12344.0,15651660.0,1.110,772,0
2359,1.010,778,4289.0,1368.0,12335.0,15737429.0,1.010,778,0
2360,1.20,792,4283.0,1363.0,12361.0,15696523.0,1.20,792,0
2361,1.160,802,4263.0,1362.0,12339.0,15688425.0,1.160,802,0
2362,1.110,778,4175.0,1381.0,12361.0,15558467.0,1.110,778,0
2363,1.220,811,4233.0,1371.0,12337.0,15616854.0,1.220,811,0
2364,1.150,795,4263.0,1373.0,12313.0,15700251.0,1.150,795,0
2365,1.30,785,4280.0,1361.0,12329.0,15598996.0,1.30,785,0
2366,1.060,801,4244.0,1372.0,12321.0,15620566.0,1.060,801,0
2367,1.210,828,4244.0,1366.0,12348.0,15575210.0,1.210,828,0
2368,1.170,790,4331.0,1376.0,12343.0,15609880.0,1.170,790,0
2369,1.130,735,4285.0,1385.0,12317.0,15642939.0,1.130,735,0
2370,1.20,728,4279.0,1353.0,12326.0,15640398.0,1.20,728,0
2371,0.90,797,4247.0,1363.0,12337.0,15602123.0,0.90,797,0
2372,1.020,756,4246.0,1353.0,12308.0,15610150.0,1.020,756,0
2373,1.440,781,4269.0,1378.0,12288.0,15741159.0,1.440,781,0
2374,1.180,792,4313.0,1385.0,12320.0,15774779.0,1.180,792,0
2375,1.0,739,4282.0,1390.0,12367.0,15748927.0,1.0,739,1
2376,0.890,754,4287.0,1352.0,12355.0,15819411.0,0.890,754,1
2377,1.180,801,4318.0,1371.0,12338.0,15881750.0,1.180,801,1
2378,1.090,773,4332.0,1373.0,12334.0,15876903.0,1.090,773,1
2379,1.0,783,4330.0,1370.0,12328.0,15793209.0,1.0,783,1
2380,1.120,744,4298.0,1384.0,12350.0,15792364.0,1.120,744,1
2381,1.210,773,4301.0,1370.0,12377.0,15777545.0,1.210,773,1
2382,1.190,803,4300.0,1395.0,12384.0,15803831.0,1.190,803,2
2383,1.060,776,4276.0,1370.0,12402.0,15858175.0,1.060,776,0
2384,1.160,743,4300.0,1363.0,12421.0,15829907.0,1.160,743,0
2385,1.490,808,4339.0,1349.0,12468.0,15882999.0,1.490,808,0
2386,1.070,779,4314.0,1367.0,12434.0,15983722.0,1.070,779,0
2387,1.050,788,4338.0,1355.0,12426.0,15948146.0,1.050,788,0
2388,1.560,804,4324.0,1368.0,12301.0,15926739.0,1.560,804,0
2389,1.160,806,4326.0,1381.0,12483.0,15896181.0,1.160,806,0
2390,1.210,799,4342.0,1379.0,12509.0,15913494.0,1.210,799,0
2391,0.960,798,4362.0,1394.0,12558.0,16038154.0,0.960,798,0
2392,1.010,764,4299.0,1381.0,12557.0,15955100.0,1.010,764,0
2393,1.510,823,4307.0,1373.0,12504.0,15866264.0,1.510,823,0
2394,1.320,765,4302.0,1386.0,12552.0,15924003.0,1.320,765,0
2395,0.850,743,4357.0,1377.0,12534.0,15969449.0,0.850,743,0
2396,1.10,742,4339.0,1367.0,12530.0,15943642.0,1.10,742,0
2397,1.030,750,4363.0,1370.0,12507.0,15862680.0,1.030,750,0
2398,1.090,787,4326.0,1374.0,12449.0,15604831.0,1.090,787,0
2399,1.080,751,4362.0,1381.0,12424.0,15544390.0,1.080,751,0
2400,1.230,781,4338.0,1393.0,12432.0,15412537.0,1.230,781,0
2401,1.260,809,4386.0,1381.0,12392.0,15259633.0,1.260,809,0
2402,1.040,735,4354.0,1378.0,12369.0,15192810.0,1.040,735,0
2403,1.220,779,4364.0,1378.0,12311.0,15133431.0,1.220,779,0
2404,1.190,768,4353.0,1371.0,12334.0,15058645.0,1.190,768,0
2405,1.250,754,4326.0,1375.0,12276.0,14944739.0,1.250,754,0
2406,1.230,793,4282.0,1371.0,12261.0,14897477.0,1.230,793,0
2407,1.370,745,4298.0,1379.0,12259.0,14846639.0,1.370,745,0
2408,1.090,767,4283.0,1372.0,12249.0,14808509.0,1.090,767,0
2409,0.820,817,4302.0,1369.0,12228.0,14779332.0,0.820,817,0
2410,1.210,731,4339.0,1391.0,12230.0,14757982.0,1.210,731,0
2411,1.350,781,4353.0,1361.0,12206.0,14768773.0,1.350,781,0
2412,1.0,763,4331.0,1370.0,12183.0,14784080.0,1.0,763,0
2413,1.420,765,4321.0,1374.0,12141.0,14756467.0,1.420,765,0
2414,1.230,782,4284.0,1362.0,12169.0,14679692.0,1.230,782,0
2415,1.180,768,4341.0,1367.0,12137.0,14706330.0,1.180,768,0
2416,1.090,753,4329.0,1384.0,12118.0,14738650.0,1.090,753,0
2417,1.170,790,4333.0,1389.0,12111.0,14711247.0,1.170,790,0
2418,1.260,798,4364.0,1380.0,12062.0,14716762.0,1.260,798,0
2419,0.990,742,4339.0,1377.0,12081.0,14757759.0,0.990,742,0
2420,1.290,751,4346.0,1379.0,12094.0,14813447.0,1.290,751,0
2421,1.070,821,4326.0,1373.0,12051.0,14803098.0,1.070,821,0
2422,1.260,774,4313.0,1365.0,12063.0,14757215.0,1.260,774,0
2423,1.290,750,4357.0,1368.0,11992.0,14733195.0,1.290,750,0
2424,1.030,752,4317.0,1366.0,12008.0,14680239.0,1.030,752,0
2425,0.980,758,4325.0,1374.0,12010.0,14674088.0,0.980,758,0
2426,1.180,786,4315.0,1368.0,12016.0,14628655.0,1.180,786,0
2427,1.170,805,4350.0,1364.0,11994.0,14648862.0,1.170,805,0
2428,1.090,778,4346.0,1368.0,11982.0,14622314.0,1.090,778,0
2429,1.390,786,4374.0,1373.0,11966.0,14680630.0,1.390,786,0
2430,1.350,776,4372.0,1387.0,11935.0,14701966.0,1.350,776,0
2431,1.380,792,4370.0,1384.0,11988.0,14728298.0,1.380,792,0
2432,1.170,810,4365.0,1373.0,11966.0,14740215.0,1.170,810,0
2433,0.910,731,4363.0,1376.0,11985.0,14681168.0,0.910,731,0
2434,1.530,750,4370.0,1366.0,11948.0,14721856.0,1.530,750,0
2435,1.160,797,4354.0,1344.0,12014.0,14758030.0,1.160,797,0
2436,1.160,827,4385.0,1368.0,12001.0,14752921.0,1.160,827,0
2437,1.150,787,4365.0,1386.0,11999.0,14821139.0,1.150,787,0
2438,1.290,773,4386.0,1369.0,12011.0,14756385.0,1.290,773,0
2439,1.430,732,4412.0,1391.0,12043.0,14847289.0,1.430,732,0
2440,1.240,774,4420.0,1358.0,12011.0,14886977.0,1.240,774,0
2441,1.190,765,4370.0,1384.0,12011.0,14901026.0,1.190,765,0
2442,1.640,774,4418.0,1398.0,12032.0,14883669.0,1.640,774,0
2443,1.10,784,4466.0,1381.0,11982.0,14881798.0,1.10,784,0
2444,1.110,788,4415.0,1356.0,12001.0,14872710.0,1.110,788,0
2445,1.40,751,4404.0,1378.0,11981.0,14781694.0,1.40,751,0
2446,1.530,774,4453.0,1370.0,11974.0,14885584.0,1.530,774,0
2447,1.310,762,4403.0,1383.0,11987.0,14828325.0,1.310,762,0
2448,1.30,769,4414.0,1373.0,12020.0,14768825.0,1.30,769,0
2449,1.20,803,4371.0,1400.0,11996.0,14834147.0,1.20,803,0
2450,1.210,784,4425.0,1399.0,11969.0,14852184.0,1.210,784,0
2451,1.220,819,4404.0,1401.0,12001.0,14912179.0,1.220,819,0
2452,1.190,804,4428.0,1379.0,12001.0,14879022.0,1.190,804,0
2453,1.320,805,4446.0,1380.0,11958.0,14942803.0,1.320,805,0
2454,1.250,792,4448.0,1376.0,11968.0,14974587.0,1.250,792,0
2455,1.370,795,4442.0,1392.0,11983.0,15035096.0,1.370,795,0
2456,1.160,774,4465.0,1404.0,11977.0,14940844.0,1.160,774,0
2457,1.540,795,4426.0,1410.0,11950.0,14860139.0,1.540,795,0
2458,1.860,758,4443.0,1391.0,11975.0,14889115.0,1.860,758,0
2459,1.140,775,4489.0,1366.0,11962.0,14918010.0,1.140,775,0
2460,1.250,767,4699.0,1388.0,11952.0,15226411.0,1.250,767,0
2461,1.550,764,4793.0,1371.0,11927.0,15553862.0,1.550,764,0
2462,1.030,790,4814.0,1397.0,11901.0,15617711.0,1.030,790,0
2463,1.110,788,4848.0,1395.0,11850.0,15650038.0,1.110,788,0
2464,1.240,784,4873.0,1426.0,11854.0,15592679.0,1.240,784,0
2465,1.320,774,4925.0,1363.0,11840.0,15642184.0,1.320,774,0
2466,1.290,788,4918.0,1388.0,11830.0,15662800.0,1.290,788,0
2467,1.470,770,4929.0,1406.0,11821.0,15614614.0,1.470,770,0
2468,1.120,825,4953.0,1391.0,11783.0,15649507.0,1.120,825,0
2469,1.360,770,4945.0,1382.0,11835.0,15793962.0,1.360,770,0
2470,1.080,746,4972.0,1382.0,11782.0,15889392.0,1.080,746,0
2471,1.390,829,5020.0,1403.0,11786.0,15902249.0,1.390,829,0
2472,1.370,796,5011.0,1397.0,11752.0,15961402.0,1.370,796,0
2473,1.20,820,5017.0,1394.0,11771.0,15911495.0,1.20,820,0
2474,1.170,796,5040.0,1379.0,11794.0,15895222.0,1.170,796,0
2475,1.080,792,5070.0,1380.0,11785.0,15847660.0,1.080,792,0
2476,1.120,795,5068.0,1412.0,11781.0,15947564.0,1.120,795,0
2477,1.440,786,5101.0,1396.0,11740.0,15994689.0,1.440,786,0
2478,1.090,764,5127.0,1405.0,11750.0,15807866.0,1.090,764,0
2479,1.490,812,5175.0,1398.0,11767.0,15963619.0,1.490,812,0
2480,1.350,787,5111.0,1406.0,11790.0,16005575.0,1.350,787,0
2481,1.150,767,5173.0,1420.0,11799.0,15969728.0,1.150,767,0
2482,1.510,776,5115.0,1427.0,11756.0,15896551.0,1.510,776,0
2483,1.190,788,5187.0,1414.0,11812.0,15894052.0,1.190,788,0
2484,1.470,747,5201.0,1406.0,11803.0,16210961.0,1.470,747,0
2485,1.040,749,5236.0,1392.0,11688.0,16262091.0,1.040,749,0
2486,1.320,766,5177.0,1378.0,11831.0,16352700.0,1.320,766,0
2487,1.310,806,5158.0,1391.0,11745.0,16327060.0,1.310,806,0
2488,1.430,787,5219.0,1396.0,11799.0,16269874.0,1.430,787,0
2489,1.20,786,5197.0,1405.0,11804.0,16254563.0,1.20,786,0
2490,1.050,754,5212.0,1397.0,11779.0,16160448.0,1.050,754,0
2491,1.110,781,5204.0,1388.0,11793.0,16109555.0,1.110,781,0
2492,1.270,775,5195.0,1397.0,11731.0,16132800.0,1.270,775,0
2493,1.130,797,5137.0,1387.0,11726.0,16028997.0,1.130,797,0
2494,1.50,818,5199.0,1405.0,11715.0,15986085.0,1.50,818,0
2495,1.30,778,5218.0,1387.0,11667.0,15894003.0,1.30,778,0
2496,1.090,757,5106.0,1382.0,11649.0,15827366.0,1.090,757,0
2497,1.360,791,5126.0,1394.0,11605.0,15881474.0,1.360,791,0
2498,1.220,771,5179.0,1414.0,11573.0,15889794.0,1.220,771,0
2499,1.130,762,5177.0,1412.0,11559.0,15863775.0,1.130,762,0
2500,1.310,777,5168.0,1390.0,11541.0,15921158.0,1.310,777,0
2501,1.390,804,5177.0,1405.0,11517.0,15892222.0,1.390,804,0
2502,1.260,830,5118.0,1398.0,11510.0,15903011.0,1.260,830,0
2503,1.020,799,5133.0,1407.0,11524.0,15900219.0,1.020,799,0
2504,1.030,800,5184.0,1423.0,11521.0,15905335.0,1.030,800,0
2505,1.310,814,5235.0,1419.0,11508.0,15963851.0,1.310,814,0
2506,1.20,809,5242.0,1398.0,11533.0,15947765.0,1.20,809,0
2507,1.040,790,5280.0,1417.0,11548.0,15967181.0,1.040,790,0
2508,0.970,804,5304.0,1406.0,11558.0,16100617.0,0.970,804,0
2509,1.340,781,5302.0,1402.0,11572.0,16244158.0,1.340,781,0
2510,1.330,864,5303.0,1377.0,11584.0,16185845.0,1.330,864,0
2511,1.170,774,5294.0,1406.0,11601.0,16150959.0,1.170,774,0
2512,1.280,821,5328.0,1425.0,11577.0,16232082.0,1.280,821,0
2513,1.050,769,5177.0,1428.0,11577.0,16163621.0,1.050,769,0
2514,1.090,763,5365.0,1416.0,11602.0,16249067.0,1.090,763,0
2515,1.50,780,5350.0,1424.0,11640.0,16313491.0,1.50,780,0
2516,1.170,786,5370.0,1419.0,11617.0,16336177.0,1.170,786,0
2517,1.470,825,5386.0,1411.0,11680.0,16309712.0,1.470,825,0
2518,1.220,833,5363.0,1419.0,11648.0,16279225.0,1.220,833,0
2519,1.190,812,5332.0,1422.0,11693.0,16244303.0,1.190,812,0
2520,1.310,774,5388.0,1422.0,11678.0,16263070.0,1.310,774,0
2521,1.270,809,5330.0,1420.0,11686.0,16275864.0,1.270,809,0
2522,1.130,780,5377.0,1425.0,11651.0,16295398.0,1.130,780,0
2523,1.410,796,5348.0,1435.0,11631.0,16266613.0,1.410,796,0
2524,1.320,801,5360.0,1451.0,11591.0,16212520.0,1.320,801,0
2525,1.290,780,5327.0,1427.0,11565.0,16118068.0,1.290,780,0
2526,1.230,800,5371.0,1427.0,11651.0,16099824.0,1.230,800,0
2527,1.410,816,5348.0,1452.0,11568.0,16323332.0,1.410,816,0
2528,1.230,765,5411.0,1428.0,11552.0,16285245.0,1.230,765,0
2529,1.10,771,5381.0,1424.0,11511.0,16179138.0,1.10,771,0
2530,1.270,860,5403.0,1437.0,11546.0,16113383.0,1.270,860,0
2531,1.460,780,5367.0,1435.0,11503.0,16112384.0,1.460,780,0
2532,1.390,820,5349.0,1421.0,11509.0,16132610.0,1.390,820,0
2533,1.250,822,5441.0,1421.0,11513.0,16207820.0,1.250,822,0
2534,1.130,786,5401.0,1417.0,11517.0,16239160.0,1.130,786,0
2535,1.390,771,5463.0,1429.0,11538.0,16183503.0,1.390,771,0
2536,1.350,797,5422.0,1428.0,11557.0,16220917.0,1.350,797,0
2537,1.380,796,5420.0,1437.0,11495.0,16145503.0,1.380,796,0
2538,1.270,811,5473.0,1427.0,11537.0,16234168.0,1.270,811,0
2539,1.360,840,5405.0,1427.0,11523.0,16312891.0,1.360,840,0
2540,1.260,817,5437.0,1413.0,11575.0,16339103.0,1.260,817,0
2541,1.260,807,5399.0,1432.0,11538.0,16390226.0,1.260,807,0
2542,1.340,823,5442.0,1425.0,11601.0,16483521.0,1.340,823,0
2543,1.350,829,5455.0,1421.0,11558.0,16444488.0,1.350,829,0
2544,1.590,784,5454.0,1448.0,11573.0,16445241.0,1.590,784,0
2545,1.320,840,5493.0,1430.0,11563.0,16446383.0,1.320,840,0
2546,1.480,790,5451.0,1420.0,11596.0,16456008.0,1.480,790,0
2547,1.50,777,5540.0,1438.0,11625.0,16420041.0,1.50,777,0
2548,1.390,805,5517.0,1439.0,11600.0,16449631.0,1.390,805,0
2549,1.10,787,5541.0,1424.0,11509.0,16441739.0,1.10,787,0
2550,1.360,787,5558.0,1411.0,11614.0,16446725.0,1.360,787,0
2551,1.480,813,5600.0,1427.0,11614.0,16606894.0,1.480,813,0
2552,1.330,794,5541.0,1443.0,11638.0,16508827.0,1.330,794,0
2553,1.440,801,5628.0,1428.0,11617.0,16421055.0,1.440,801,0
2554,1.280,823,5564.0,1445.0,11633.0,16522846.0,1.280,823,0
2555,1.340,788,5556.0,1442.0,11649.0,16438614.0,1.340,788,0
2556,1.680,790,5516.0,1422.0,11636.0,16363971.0,1.680,790,0
2557,1.60,831,5532.0,1432.0,11614.0,16305909.0,1.60,831,0
2558,1.350,836,5443.0,1412.0,11538.0,16241472.0,1.350,836,0
2559,1.380,832,5389.0,1426.0,11518.0,16168996.0,1.380,832,0
2560,1.280,748,5403.0,1447.0,11465.0,16117498.0,1.280,748,0
2561,1.130,789,5393.0,1421.0,11455.0,16104476.0,1.130,789,0
2562,1.50,822,5401.0,1424.0,11366.0,16018044.0,1.50,822,0
2563,1.190,809,5409.0,1418.0,11391.0,15830587.0,1.190,809,0
2564,1.150,737,5374.0,1420.0,11339.0,15859362.0,1.150,737,0
2565,1.320,798,5329.0,1424.0,11327.0,15848346.0,1.320,798,0
2566,1.150,788,5341.0,1422.0,11302.0,15902628.0,1.150,788,0
2567,1.40,790,5318.0,1440.0,11325.0,16037551.0,1.40,790,0
2568,1.180,782,5405.0,1439.0,11345.0,16019197.0,1.180,782,0
2569,1.420,854,5434.0,1435.0,11374.0,16112196.0,1.420,854,0
2570,1.070,744,5428.0,1423.0,11336.0,16162788.0,1.070,744,0
2571,1.380,838,5441.0,1428.0,11379.0,16149015.0,1.380,838,0
2572,1.330,818,5427.0,1432.0,11356.0,16198815.0,1.330,818,0
2573,1.260,822,5454.0,1448.0,11371.0,16248772.0,1.260,822,0
2574,1.260,796,5446.0,1419.0,11387.0,16141393.0,1.260,796,0
2575,1.380,867,5457.0,1442.0,11421.0,16206417.0,1.380,867,0
2576,1.380,818,5466.0,1469.0,11462.0,16187912.0,1.380,818,0
2577,1.570,806,5494.0,1429.0,11463.0,16263013.0,1.570,806,0
2578,1.260,821,5501.0,1432.0,11491.0,16290955.0,1.260,821,0
2579,1.380,837,5490.0,1426.0,11503.0,16347174.0,1.380,837,0
2580,1.430,809,5515.0,1443.0,11418.0,16550803.0,1.430,809,0
2581,1.220,841,5556.0,1451.0,11553.0,16565363.0,1.220,841,0
2582,1.440,833,5569.0,1430.0,11564.0,16552929.0,1.440,833,0
2583,1.530,814,5647.0,1441.0,11556.0,16638791.0,1.530,814,0
2584,1.50,814,5634.0,1424.0,11606.0,16709065.0,1.50,814,0
2585,1.360,817,5562.0,1423.0,11610.0,16640445.0,1.360,817,0
2586,1.450,828,5565.0,1426.0,11679.0,16597629.0,1.450,828,0
2587,1.30,799,5594.0,1412.0,11714.0,16755111.0,1.30,799,0
2588,1.430,796,5671.0,1444.0,11762.0,16776223.0,1.430,796,0
2589,1.390,805,5723.0,1431.0,11769.0,16883628.0,1.390,805,0
2590,1.570,843,5703.0,1410.0,11788.0,16953209.0,1.570,843,0
2591,1.450,829,5680.0,1412.0,11879.0,16940571.0,1.450,829,0
2592,1.420,803,5733.0,1412.0,11921.0,16997617.0,1.420,803,0
2593,1.380,806,5822.0,1431.0,11968.0,17145912.0,1.380,806,0
2594,1.590,824,5773.0,1436.0,11935.0,17108872.0,1.590,824,0
2595,1.610,858,5778.0,1416.0,11984.0,17089826.0,1.610,858,0
2596,1.410,798,5810.0,1449.0,12008.0,17102311.0,1.410,798,0
