Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,Label,Score
2859,0.91,684,4533.0,1299.0,12439.0,15224345.0,0.91,684,0,0.0
2860,1.33,717,4501.0,1321.0,12504.0,15223003.0,1.33,717,0,0.0
2861,1.07,711,4479.0,1297.0,12453.0,15259526.0,1.07,711,0,0.0
2862,0.94,689,4509.0,1302.0,12384.0,15232334.0,0.94,689,0,0.0
2863,1.04,688,4461.0,1296.0,12353.0,14994782.0,1.04,688,0,0.0
2864,1.05,738,4402.0,1307.0,12271.0,14945162.0,1.05,738,0,0.0
2865,0.88,696,4348.0,1294.0,12096.0,14851324.0,0.88,696,0,0.0
2866,1.15,722,4262.0,1302.0,11879.0,14624144.0,1.15,722,0,0.0
2867,1.01,718,4238.0,1281.0,11851.0,14440051.0,1.01,718,0,0.0
2868,0.8,688,4266.0,1291.0,11743.0,14349161.0,0.8,688,0,0.0
2869,0.94,690,4186.0,1283.0,11608.0,14274132.0,0.94,690,0,0.0
2870,0.88,735,4178.0,1294.0,11480.0,14184632.0,0.88,735,0,0.0
2871,1.37,714,4259.0,1286.0,11659.0,14012836.0,1.37,714,0,0.0
2872,0.91,702,4343.0,1291.0,11856.0,14388440.0,0.91,702,0,0.0
2873,1.17,692,4329.0,1305.0,11855.0,14575697.0,1.17,692,0,0.0
2874,1.12,707,4210.0,1285.0,11700.0,14436447.0,1.12,707,0,0.0
2875,0.81,680,4101.0,1271.0,11448.0,14124886.0,0.81,680,0,0.0
2876,0.78,730,4110.0,1271.0,11462.0,13809425.0,0.78,730,0,0.0
2877,1.1,653,4105.0,1303.0,11390.0,13901052.0,1.1,653,0,0.0
2878,0.99,692,4036.0,1269.0,11112.0,13831660.0,0.99,692,0,0.0
2879,1.35,725,4009.0,1267.0,11050.0,13518111.0,1.35,725,0,0.0
2880,0.82,690,3950.0,1281.0,10942.0,13396545.0,0.82,690,0,0.0
2881,0.9,705,3908.0,1288.0,10809.0,13348617.0,0.9,705,0,0.0
2882,1.01,698,3831.0,1255.0,10667.0,13140133.0,1.01,698,0,0.0
2883,0.97,686,3762.0,1258.0,10536.0,12844950.0,0.97,686,0,0.0
2884,1.0,648,3681.0,1255.0,10453.0,12741224.0,1.0,648,0,0.0
2885,0.88,684,3702.0,1257.0,10308.0,12635074.0,0.88,684,0,0.0
2886,0.85,687,3597.0,1257.0,10082.0,12539408.0,0.85,687,0,0.0
2887,0.88,669,3594.0,1259.0,9943.0,12279415.0,0.88,669,0,0.0
2888,0.96,692,3582.0,1280.0,9945.0,12189855.0,0.96,692,0,0.0
2889,0.95,729,3631.0,1252.0,9962.0,12172892.0,0.95,729,0,0.0
2890,0.75,640,3563.0,1245.0,9809.0,12113699.0,0.75,640,0,0.0
2891,0.78,684,3560.0,1256.0,9779.0,11892432.0,0.78,684,0,0.0
2892,1.05,688,3446.0,1230.0,9667.0,11925104.0,1.05,688,0,0.0
2893,0.96,679,3453.0,1278.0,9646.0,11687420.0,0.96,679,0,0.0
2894,1.2,656,3392.0,1257.0,9557.0,11621071.0,1.2,656,0,0.0
2895,0.86,658,3362.0,1249.0,9441.0,11424925.0,0.86,658,0,0.0
2896,0.75,667,3359.0,1246.0,9272.0,11292500.0,0.75,667,0,0.0
2897,1.11,665,3207.0,1242.0,8910.0,11174317.0,1.11,665,0,0.0
2898,0.85,678,3221.0,1234.0,8994.0,10778138.0,0.85,678,0,0.0
2899,1.64,662,3296.0,1236.0,9082.0,10911614.0,1.64,662,0,0.0
2900,0.97,653,3232.0,1249.0,8892.0,11079995.0,0.97,653,0,0.0
2901,0.96,661,3170.0,1227.0,8858.0,10864838.0,0.96,661,0,0.0
2902,0.76,661,3228.0,1219.0,8780.0,10834556.0,0.76,661,0,0.0
2903,1.19,654,3140.0,1238.0,8694.0,10797480.0,1.19,654,0,0.0
2904,0.95,699,3105.0,1230.0,8553.0,10673803.0,0.95,699,0,0.0
2905,0.9,680,3083.0,1245.0,8502.0,10527938.0,0.9,680,0,0.0
2906,0.85,633,3083.0,1231.0,8480.0,10369657.0,0.85,633,0,0.0
2907,0.77,657,3063.0,1226.0,8448.0,10302847.0,0.77,657,0,0.0
2908,0.93,666,2959.0,1223.0,8243.0,10213918.0,0.93,666,0,0.0
2909,0.7,649,2931.0,1238.0,8059.0,9992142.0,0.7,649,0,0.0
2910,0.87,700,2910.0,1204.0,8019.0,9774295.0,0.87,700,0,0.0
2911,0.95,662,2903.0,1188.0,8099.0,9776110.0,0.95,662,0,0.0
2912,1.05,621,2881.0,1237.0,8008.0,9874329.0,1.05,621,0,0.0
2913,1.0,678,2905.0,1202.0,7896.0,9841292.0,1.0,678,0,0.0
2914,0.73,657,2803.0,1225.0,7729.0,9715016.0,0.73,657,0,0.0
2915,1.05,661,2775.0,1225.0,7619.0,9387540.0,1.05,661,0,0.0
2916,0.69,625,2757.0,1184.0,7499.0,9381541.0,0.69,625,0,0.0
2917,1.1,660,2708.0,1210.0,7459.0,9246876.0,1.1,660,0,0.0
2918,1.08,678,2686.0,1223.0,7216.0,9080142.0,1.08,678,0,0.0
2919,1.4,647,2587.0,1188.0,7030.0,8896661.0,1.4,647,0,0.0
2920,0.88,650,2577.0,1177.0,7099.0,8742101.0,0.88,650,0,0.0
2921,0.89,622,2544.0,1205.0,7029.0,8782052.0,0.89,622,0,0.0
2922,1.38,639,2556.0,1220.0,6984.0,8673150.0,1.38,639,0,0.937863314868
2923,0.89,626,2571.0,1214.0,6946.0,8597049.0,0.89,626,0,0.0
2924,0.91,623,2535.0,1188.0,6899.0,8612253.0,0.91,623,0,0.0
2925,1.01,684,2492.0,1184.0,6810.0,8508542.0,1.01,684,0,0.0
2926,1.1,642,2513.0,1163.0,6781.0,8468183.0,1.1,642,0,0.0
2927,1.28,641,2424.0,1176.0,6690.0,8360156.0,1.28,641,0,0.0
2928,0.75,605,2422.0,1219.0,6624.0,8176423.0,0.75,605,0,0.0
2929,1.01,655,2396.0,1201.0,6554.0,8192340.0,1.01,655,0,0.0
2930,0.89,632,2379.0,1214.0,6451.0,8000289.0,0.89,632,0,0.0
2931,0.74,619,2405.0,1182.0,6549.0,7882470.0,0.74,619,0,0.0
2932,0.74,641,2480.0,1152.0,6857.0,8037409.0,0.74,641,0,0.0
2933,0.9,661,2549.0,1210.0,7076.0,8457000.0,0.9,661,0,0.0
2934,0.82,647,2548.0,1211.0,7176.0,8607852.0,0.82,647,0,0.0
2935,0.69,656,2515.0,1183.0,7105.0,8640882.0,0.69,656,0,0.0
2936,0.83,633,2531.0,1213.0,7027.0,9652453.0,0.83,633,0,0.0
2937,0.74,629,2401.0,1229.0,6991.0,8384246.0,0.74,629,0,0.0
2938,0.79,648,2393.0,1189.0,6947.0,8178202.0,0.79,648,0,0.0
2939,0.81,623,2387.0,1155.0,6752.0,7998392.0,0.81,623,0,0.0
2940,1.61,625,2344.0,1197.0,6692.0,7907153.0,1.61,625,0,0.0
2941,0.71,562,2319.0,1149.0,6629.0,7906828.0,0.71,562,0,0.0
2942,0.85,682,2266.0,1185.0,6497.0,7749822.0,0.85,682,0,0.0
2943,0.72,662,2237.0,1183.0,6417.0,7575206.0,0.72,662,0,0.0
2944,0.81,630,2256.0,1155.0,6354.0,7501832.0,0.81,630,0,0.0
2945,1.27,607,2203.0,1187.0,6288.0,7444092.0,1.27,607,0,0.0
2946,1.02,619,2150.0,1157.0,6182.0,7357141.0,1.02,619,0,0.0
2947,0.74,683,2084.0,1167.0,5958.0,7202488.0,0.74,683,0,0.0
2948,0.96,620,2012.0,1190.0,5720.0,6943768.0,0.96,620,0,0.0
2949,1.04,618,1959.0,1178.0,5608.0,6748227.0,1.04,618,0,0.0
2950,0.89,597,1948.0,1188.0,5478.0,6654411.0,0.89,597,0,0.0
2951,0.83,611,1906.0,1156.0,5268.0,6537699.0,0.83,611,0,0.0
2952,1.22,649,1898.0,1202.0,5173.0,6380331.0,1.22,649,0,0.0
2953,1.11,591,1846.0,1180.0,5114.0,6339418.0,1.11,591,0,0.0
2954,0.74,627,1825.0,1187.0,5014.0,6255107.0,0.74,627,0,0.0
2955,0.92,636,1791.0,1175.0,4903.0,6127084.0,0.92,636,0,0.0
2956,1.19,644,1754.0,1169.0,4713.0,5966947.0,1.19,644,0,0.0
2957,0.89,594,1747.0,1150.0,4749.0,5851981.0,0.89,594,0,0.0
2958,0.88,652,1750.0,1183.0,4748.0,5897005.0,0.88,652,0,0.0
2959,1.25,619,1734.0,1140.0,4711.0,5809454.0,1.25,619,0,0.0
2960,0.67,605,1744.0,1142.0,4659.0,5792790.0,0.67,605,0,0.0
2961,0.76,644,1691.0,1186.0,4602.0,5764986.0,0.76,644,0,0.0
2962,0.78,583,1671.0,1168.0,4583.0,5676762.0,0.78,583,0,0.0
2963,0.84,668,1669.0,1172.0,4539.0,5635343.0,0.84,668,0,0.0
2964,0.7,606,1643.0,1145.0,4429.0,5593821.0,0.7,606,0,0.0
2965,0.96,678,1643.0,1136.0,4462.0,5464166.0,0.96,678,0,0.0
2966,0.83,588,1633.0,1164.0,4381.0,5505177.0,0.83,588,0,0.0
2967,1.3,664,1584.0,1151.0,4377.0,5433693.0,1.3,664,0,0.0
2968,0.88,609,1569.0,1165.0,4343.0,5366627.0,0.88,609,0,0.0
2969,1.39,671,1576.0,1157.0,4286.0,5365582.0,1.39,671,0,0.556465030686
2970,1.27,651,1509.0,1107.0,4215.0,5316677.0,1.27,651,0,0.768229076344
2971,1.04,610,1493.0,1154.0,4127.0,5203532.0,1.04,610,0,0.0
2972,0.73,627,1470.0,1113.0,4130.0,5097831.0,0.73,627,0,0.0
2973,0.8,583,1487.0,1141.0,4112.0,5071520.0,0.8,583,0,0.0
2974,0.74,619,1454.0,1181.0,3970.0,5082268.0,0.74,619,0,0.0
2975,0.79,566,1451.0,1154.0,4001.0,4970643.0,0.79,566,0,0.0
2976,0.82,597,1395.0,1131.0,3959.0,4911533.0,0.82,597,0,0.51343869189
2977,0.7,565,1373.0,1150.0,3866.0,4877206.0,0.7,565,0,0.0
2978,1.26,706,1353.0,1154.0,3759.0,4745374.0,1.26,706,0,0.0
2979,0.71,588,1373.0,1111.0,3750.0,4626736.0,0.71,588,0,0.0
2980,0.98,653,1364.0,1127.0,3751.0,4683073.0,0.98,653,0,0.0
2981,1.28,603,1363.0,1138.0,3698.0,4679326.0,1.28,603,0,0.524720607231
2982,0.84,610,1338.0,1129.0,3616.0,4598372.0,0.84,610,0,0.0
2983,0.94,686,1284.0,1148.0,3505.0,4494418.0,0.94,686,0,0.0
2984,1.09,637,1281.0,1177.0,3464.0,4363470.0,1.09,637,0,0.0
2985,0.65,620,1318.0,1156.0,3467.0,4337028.0,0.65,620,0,0.0
2986,0.75,580,1283.0,1140.0,3458.0,4400318.0,0.75,580,1,0.0
2987,0.55,596,1287.0,1169.0,3434.0,4369396.0,0.55,596,1,0.0
2988,0.76,647,1266.0,1176.0,3411.0,4348245.0,0.76,647,1,0.0
2989,0.98,624,1234.0,1155.0,3318.0,4280806.0,0.98,624,1,0.0
2990,0.89,658,1239.0,1097.0,3276.0,4122957.0,0.89,658,1,0.0
2991,0.72,624,1230.0,1126.0,3256.0,4157489.0,0.72,624,1,0.0
2992,0.92,602,1224.0,1165.0,3235.0,4135312.0,0.92,602,1,0.0
2993,0.75,617,1215.0,1130.0,3245.0,4135755.0,0.75,617,1,0.0
2994,1.08,677,1176.0,1137.0,3159.0,4114527.0,1.08,677,1,0.545892441145
2995,0.65,664,1161.0,1107.0,3075.0,4006157.0,0.65,664,1,0.963751829807
2996,0.66,597,1121.0,1150.0,2978.0,3914388.0,0.66,597,2,0.0
2997,0.71,611,1178.0,1141.0,3123.0,3814777.0,0.71,611,0,0.0
2998,0.78,630,1222.0,1126.0,3239.0,4068697.0,0.78,630,0,0.509225929143
2999,0.96,702,1215.0,1141.0,3290.0,4225078.0,0.96,702,0,0.0
3000,0.77,578,1219.0,1177.0,3362.0,4252716.0,0.77,578,0,0.0
3001,0.67,642,1231.0,1106.0,3427.0,4306700.0,0.67,642,0,0.0
3002,0.66,601,1239.0,1138.0,3530.0,4362293.0,0.66,601,0,0.0
3003,1.07,606,1236.0,1190.0,3532.0,4407240.0,1.07,606,0,0.0
3004,1.81,615,1237.0,1137.0,3535.0,4400487.0,1.81,615,0,0.0
3005,0.97,563,1235.0,1097.0,3529.0,4336267.0,0.97,563,0,0.0
3006,0.76,610,1222.0,1155.0,3495.0,4294150.0,0.76,610,0,0.0
3007,0.63,617,1216.0,1106.0,3477.0,4220283.0,0.63,617,0,0.0
3008,0.91,618,1197.0,1152.0,3454.0,4141733.0,0.91,618,0,0.0
3009,1.03,580,1195.0,1116.0,3402.0,4132073.0,1.03,580,0,0.0
3010,0.89,594,1177.0,1115.0,3371.0,4046734.0,0.89,594,0,0.511658371448
3011,1.16,604,1175.0,1062.0,3325.0,4003301.0,1.16,604,0,0.0
3012,0.88,623,1174.0,1101.0,3270.0,3949454.0,0.88,623,0,0.0
3013,0.59,643,1137.0,1099.0,3217.0,3883051.0,0.59,643,0,0.0
3014,0.59,645,1137.0,1093.0,3175.0,3842373.0,0.59,645,1,0.591330795959
3015,0.98,616,1117.0,1143.0,3130.0,3797572.0,0.98,616,1,0.501080665587
3016,0.67,638,1115.0,1169.0,3078.0,3735146.0,0.67,638,1,0.518248578365
3017,1.27,602,1104.0,1133.0,3025.0,3720041.0,1.27,602,1,0.769444082145
3018,1.47,571,1100.0,1094.0,3003.0,3688313.0,1.47,571,1,0.520417336666
3019,0.84,618,1074.0,1109.0,2962.0,3625642.0,0.84,618,1,0.665128320079
3020,1.55,616,1066.0,1138.0,2932.0,3580586.0,1.55,616,2,0.524284093064
3021,0.75,647,1068.0,1136.0,2921.0,3562570.0,0.75,647,0,0.0
3022,0.68,629,1075.0,1128.0,2860.0,3560262.0,0.68,629,0,0.0
3023,0.78,612,1045.0,1081.0,2802.0,3485436.0,0.78,612,0,0.0
3024,1.18,642,1036.0,1141.0,2763.0,3449654.0,1.18,642,0,0.0
3025,0.64,611,999.0,1149.0,2761.0,3412709.0,0.64,611,0,0.0
3026,0.9,576,1001.0,1099.0,2703.0,3372630.0,0.9,576,0,0.0
3027,0.99,552,994.0,1156.0,2655.0,3351050.0,0.99,552,0,0.0
3028,1.34,603,990.0,1128.0,2639.0,3321458.0,1.34,603,0,0.0
3029,1.3,618,976.0,1115.0,2614.0,3286859.0,1.3,618,0,0.0
3030,0.71,611,959.0,1129.0,2578.0,3271748.0,0.71,611,0,0.0
3031,1.63,585,962.0,1095.0,2549.0,3216940.0,1.63,585,0,0.0
3032,1.15,639,961.0,1105.0,2519.0,3135981.0,1.15,639,0,0.0
3033,0.92,647,919.0,1138.0,2463.0,3079613.0,0.92,647,0,0.0
3034,0.71,691,913.0,1131.0,2440.0,3043735.0,0.71,691,0,0.0
3035,0.86,659,905.0,1095.0,2431.0,3026383.0,0.86,659,0,0.0
3036,0.73,643,894.0,1105.0,2379.0,3033764.0,0.73,643,0,0.0
3037,1.12,595,912.0,1108.0,2375.0,3005390.0,1.12,595,0,0.0
3038,0.62,568,898.0,1157.0,2362.0,2984129.0,0.62,568,0,0.0
3039,1.05,605,897.0,1126.0,2369.0,2958100.0,1.05,605,0,0.0
3040,0.96,652,880.0,1107.0,2305.0,2916287.0,0.96,652,0,0.0
3041,0.8,606,874.0,1125.0,2293.0,2863038.0,0.8,606,0,0.0
3042,0.96,652,858.0,1133.0,2263.0,2860644.0,0.96,652,0,0.0
3043,1.36,577,863.0,1143.0,2241.0,2804001.0,1.36,577,0,0.0
3044,0.55,546,853.0,1132.0,2201.0,2812596.0,0.55,546,0,0.0
3045,1.22,620,863.0,1099.0,2196.0,2798715.0,1.22,620,0,0.0
3046,0.83,608,855.0,1067.0,2170.0,2797101.0,0.83,608,0,0.0
3047,1.5,582,837.0,1087.0,2142.0,2778554.0,1.5,582,0,0.0
3048,0.7,543,813.0,1072.0,2135.0,2731811.0,0.7,543,0,0.0
3049,1.01,632,816.0,1112.0,2120.0,2674524.0,1.01,632,0,0.0
3050,1.03,647,814.0,1117.0,2085.0,2666035.0,1.03,647,0,0.0
3051,0.74,590,805.0,1134.0,2053.0,2628906.0,0.74,590,0,0.0
3052,0.83,535,798.0,1085.0,2059.0,2588789.0,0.83,535,0,0.0
3053,1.09,588,801.0,1132.0,2041.0,2581983.0,1.09,588,0,0.0
3054,0.77,638,792.0,1093.0,1997.0,2541548.0,0.77,638,0,0.0
3055,0.94,577,770.0,1075.0,2000.0,2550167.0,0.94,577,0,0.0
3056,0.81,631,772.0,1127.0,1968.0,2528004.0,0.81,631,0,0.0
3057,1.11,549,769.0,1125.0,1970.0,2537563.0,1.11,549,0,0.0
3058,1.37,671,778.0,1114.0,1936.0,2504603.0,1.37,671,0,0.0
3059,0.83,634,761.0,1087.0,1922.0,2464132.0,0.83,634,0,0.0
3060,0.89,592,746.0,1135.0,1901.0,2459368.0,0.89,592,0,0.0
3061,0.56,581,762.0,1099.0,1879.0,2452450.0,0.56,581,0,0.0
3062,0.94,583,738.0,1110.0,1872.0,2423372.0,0.94,583,0,0.0
3063,0.94,631,725.0,1103.0,1852.0,2360823.0,0.94,631,0,0.0
3064,0.77,628,716.0,1100.0,1851.0,2344049.0,0.77,628,0,0.0
3065,0.56,540,722.0,1109.0,1826.0,2379363.0,0.56,540,0,0.0
3066,0.58,540,707.0,1135.0,1814.0,2349048.0,0.58,540,0,0.0
3067,0.64,605,699.0,1159.0,1797.0,2312569.0,0.64,605,0,0.0
3068,0.78,547,705.0,1144.0,1771.0,2288359.0,0.78,547,0,0.0
3069,1.06,561,712.0,1141.0,1786.0,2293703.0,1.06,561,0,0.0
3070,1.0,580,695.0,1127.0,1777.0,2276214.0,1.0,580,0,0.0
3071,0.79,608,694.0,1072.0,1745.0,2252780.0,0.79,608,0,0.0
3072,0.57,601,696.0,1118.0,1728.0,2207851.0,0.57,601,0,0.0
3073,0.85,589,681.0,1102.0,1699.0,2182542.0,0.85,589,0,0.0
3074,0.65,557,677.0,1084.0,1690.0,2159428.0,0.65,557,0,0.0
3075,0.77,616,676.0,1087.0,1659.0,2149726.0,0.77,616,0,0.0
3076,0.58,577,670.0,1150.0,1667.0,2154801.0,0.58,577,0,0.0
3077,0.76,600,665.0,1096.0,1651.0,2144679.0,0.76,600,0,0.0
3078,0.79,621,659.0,1093.0,1626.0,2130831.0,0.79,621,0,0.0
3079,0.85,616,647.0,1094.0,1618.0,2099893.0,0.85,616,0,0.0
3080,0.9,645,659.0,1129.0,1608.0,2130653.0,0.9,645,0,0.0
3081,0.89,526,650.0,1104.0,1623.0,2125750.0,0.89,526,0,0.0
3082,0.89,654,654.0,1100.0,1608.0,2114343.0,0.89,654,0,0.0
3083,1.41,656,657.0,1096.0,1589.0,2125250.0,1.41,656,0,0.0
3084,0.63,535,646.0,1110.0,1605.0,2102818.0,0.63,535,0,0.0
3085,0.74,606,635.0,1099.0,1585.0,2068564.0,0.74,606,0,0.0
3086,1.55,643,634.0,1155.0,1588.0,2049738.0,1.55,643,0,0.0
3087,0.93,666,623.0,1113.0,1567.0,2030302.0,0.93,666,0,0.0
3088,0.8,545,634.0,1106.0,1562.0,2039471.0,0.8,545,0,0.0
3089,0.84,518,629.0,1157.0,1540.0,2047987.0,0.84,518,0,0.0
3090,0.79,572,615.0,1069.0,1526.0,2034227.0,0.79,572,0,0.0
3091,0.73,594,602.0,1147.0,1526.0,2011627.0,0.73,594,0,0.0
3092,0.87,594,606.0,1137.0,1528.0,1979004.0,0.87,594,0,0.0
3093,1.05,617,600.0,1115.0,1473.0,1983320.0,1.05,617,0,0.0
3094,0.81,606,596.0,1141.0,1490.0,1988704.0,0.81,606,0,0.0
3095,0.64,608,607.0,1072.0,1494.0,1978456.0,0.64,608,0,0.0
3096,0.94,565,603.0,1091.0,1486.0,1976409.0,0.94,565,0,0.0
3097,1.07,627,601.0,1081.0,1475.0,1963579.0,1.07,627,0,0.0
3098,1.13,619,609.0,1107.0,1461.0,1940866.0,1.13,619,0,0.0
3099,0.67,594,584.0,1116.0,1466.0,1943701.0,0.67,594,0,0.0
3100,0.84,601,590.0,1141.0,1466.0,1930067.0,0.84,601,0,0.0
3101,1.06,574,588.0,1133.0,1449.0,1943927.0,1.06,574,0,0.0
3102,1.34,588,572.0,1089.0,1439.0,1938664.0,1.34,588,0,0.0
3103,0.77,571,592.0,1142.0,1423.0,1891307.0,0.77,571,0,0.0
3104,0.85,554,570.0,1117.0,1413.0,1864987.0,0.85,554,0,0.0
3105,1.35,603,575.0,1128.0,1392.0,1827617.0,1.35,603,0,0.0
3106,0.92,556,570.0,1140.0,1390.0,1821182.0,0.92,556,0,0.0
3107,0.8,627,575.0,1080.0,1390.0,1832904.0,0.8,627,0,0.0
3108,0.59,583,553.0,1139.0,1381.0,1829391.0,0.59,583,0,0.0
3109,1.1,508,560.0,1148.0,1373.0,1826739.0,1.1,508,0,0.0
3110,1.17,573,572.0,1160.0,1369.0,1822893.0,1.17,573,0,0.0
3111,0.77,618,573.0,1126.0,1363.0,1834375.0,0.77,618,0,0.0
3112,1.06,535,574.0,1192.0,1350.0,1817118.0,1.06,535,0,0.0
3113,1.1,541,558.0,1092.0,1332.0,1809813.0,1.1,541,0,0.0
3114,1.02,566,539.0,1077.0,1339.0,1777150.0,1.02,566,0,0.0
3115,1.23,540,554.0,1075.0,1315.0,1762561.0,1.23,540,0,0.0
3116,0.99,596,539.0,1110.0,1311.0,1737028.0,0.99,596,0,0.0
3117,0.88,577,534.0,1160.0,1304.0,1730534.0,0.88,577,0,0.0
3118,2.08,567,538.0,1121.0,1304.0,1714164.0,2.08,567,0,0.0
3119,1.07,541,542.0,1070.0,1291.0,1700431.0,1.07,541,0,0.0
3120,0.82,526,534.0,1119.0,1279.0,1742672.0,0.82,526,0,0.0
3121,0.74,593,529.0,1177.0,1269.0,1737326.0,0.74,593,0,0.0
3122,1.12,605,522.0,1103.0,1275.0,1720709.0,1.12,605,0,0.0
3123,0.83,584,523.0,1158.0,1274.0,1718564.0,0.83,584,0,0.0
3124,0.68,553,539.0,1068.0,1269.0,1705766.0,0.68,553,0,0.0
3125,0.94,637,533.0,1122.0,1248.0,1723770.0,0.94,637,0,0.0
3126,0.61,514,531.0,1066.0,1248.0,1701921.0,0.61,514,0,0.0
3127,0.9,547,534.0,1050.0,1234.0,1683460.0,0.9,547,0,0.0
3128,0.97,579,527.0,1120.0,1230.0,1647117.0,0.97,579,0,0.0
3129,1.04,541,532.0,1166.0,1224.0,1652770.0,1.04,541,0,0.0
3130,0.88,650,520.0,1087.0,1209.0,1675471.0,0.88,650,0,0.0
3131,0.67,511,509.0,1081.0,1196.0,1654903.0,0.67,511,0,0.0
3132,0.96,528,505.0,1065.0,1204.0,1617939.0,0.96,528,0,0.0
3133,0.79,583,503.0,1135.0,1199.0,1637472.0,0.79,583,0,0.0
3134,0.85,574,510.0,1070.0,1207.0,1662399.0,0.85,574,0,0.0
3135,0.93,589,497.0,1120.0,1185.0,1654818.0,0.93,589,0,0.0
3136,0.56,528,504.0,1101.0,1189.0,1645470.0,0.56,528,0,0.0
3137,0.95,526,492.0,1119.0,1182.0,1627646.0,0.95,526,0,0.0
3138,0.9,611,502.0,1124.0,1184.0,1623317.0,0.9,611,0,0.0
3139,1.19,638,509.0,1140.0,1179.0,1632049.0,1.19,638,0,0.0
3140,0.88,574,489.0,1127.0,1182.0,1628995.0,0.88,574,0,0.0
3141,1.1,559,486.0,1170.0,1180.0,1604718.0,1.1,559,0,0.0
3142,0.88,617,501.0,1143.0,1182.0,1604996.0,0.88,617,0,0.0
3143,1.33,619,492.0,1122.0,1171.0,1612027.0,1.33,619,0,0.0
3144,0.89,634,483.0,1160.0,1166.0,1612514.0,0.89,634,0,0.0
3145,1.31,545,503.0,1134.0,1168.0,1615492.0,1.31,545,0,0.0
3146,0.63,562,497.0,1115.0,1176.0,1609437.0,0.63,562,0,0.0
3147,0.92,579,486.0,1084.0,1160.0,1599449.0,0.92,579,0,0.0
3148,0.64,598,487.0,1098.0,1159.0,1616679.0,0.64,598,0,0.0
3149,0.73,518,497.0,1111.0,1169.0,1618274.0,0.73,518,0,0.0
3150,0.61,563,497.0,1131.0,1174.0,1633690.0,0.61,563,0,0.0
3151,1.04,521,488.0,1139.0,1169.0,1633009.0,1.04,521,0,0.0
3152,0.63,503,485.0,1097.0,1172.0,1600250.0,0.63,503,0,0.0
3153,0.6,490,501.0,1091.0,1184.0,1598974.0,0.6,490,0,0.0
3154,0.78,507,496.0,1117.0,1180.0,1643660.0,0.78,507,0,0.0
3155,0.62,506,503.0,1144.0,1182.0,1630053.0,0.62,506,0,0.0
3156,2.89,533,487.0,1214.0,1180.0,1610209.0,2.89,533,0,0.0
3157,0.99,500,505.0,1096.0,1185.0,1599701.0,0.99,500,0,0.0
3158,0.69,539,497.0,1097.0,1202.0,1626990.0,0.69,539,0,0.0
3159,0.94,592,508.0,1159.0,1203.0,1643684.0,0.94,592,0,0.0
3160,0.59,509,502.0,1097.0,1211.0,1653387.0,0.59,509,0,0.0
3161,1.2,581,479.0,1076.0,1212.0,1632330.0,1.2,581,0,0.0
3162,1.13,605,491.0,1134.0,1197.0,1611815.0,1.13,605,0,0.0
3163,0.74,649,503.0,1126.0,1207.0,1607206.0,0.74,649,0,0.0
3164,0.51,517,504.0,1091.0,1225.0,1631780.0,0.51,517,0,0.0
3165,1.03,531,508.0,1107.0,1236.0,1655737.0,1.03,531,0,0.0
3166,0.55,514,502.0,1161.0,1229.0,1670036.0,0.55,514,0,0.0
3167,0.52,550,520.0,1098.0,1255.0,1663956.0,0.52,550,0,0.0
3168,0.98,601,511.0,1116.0,1245.0,1676170.0,0.98,601,0,0.0
3169,0.66,510,522.0,1105.0,1266.0,1706656.0,0.66,510,0,0.0
3170,1.02,556,522.0,1142.0,1271.0,1722548.0,1.02,556,0,0.0
3171,1.63,586,518.0,1086.0,1313.0,1714064.0,1.63,586,0,0.0
3172,0.98,545,541.0,1134.0,1378.0,1792677.0,0.98,545,0,0.0
3173,0.73,533,556.0,1137.0,1445.0,1828287.0,0.73,533,0,0.0
3174,0.75,557,557.0,1152.0,1484.0,1883220.0,0.75,557,0,0.0
3175,1.15,524,580.0,1197.0,1492.0,1912431.0,1.15,524,0,0.0
3176,0.89,526,598.0,1144.0,1494.0,1952886.0,0.89,526,0,0.0
3177,0.59,541,590.0,1150.0,1477.0,1951550.0,0.59,541,0,0.0
3178,0.69,507,589.0,1144.0,1498.0,1941506.0,0.69,507,0,0.0
3179,0.64,598,595.0,1141.0,1527.0,1949047.0,0.64,598,0,0.0
3180,0.55,533,587.0,1124.0,1525.0,1967359.0,0.55,533,0,0.0
3181,0.44,539,583.0,1126.0,1521.0,1958800.0,0.44,539,0,0.0
3182,0.79,633,598.0,1183.0,1537.0,1966240.0,0.79,633,0,0.0
3183,0.94,542,628.0,1145.0,1565.0,1995581.0,0.94,542,0,0.0
3184,1.14,612,628.0,1178.0,1570.0,2071571.0,1.14,612,0,0.0
3185,0.95,611,645.0,1197.0,1604.0,2088340.0,0.95,611,0,0.0
3186,0.42,576,636.0,1191.0,1600.0,2113997.0,0.42,576,0,0.0
3187,0.91,552,642.0,1093.0,1602.0,2105562.0,0.91,552,0,0.0
3188,0.74,593,653.0,1117.0,1606.0,2112210.0,0.74,593,0,0.0
3189,1.06,659,644.0,1123.0,1611.0,2077311.0,1.06,659,0,0.0
3190,0.39,621,664.0,1130.0,1610.0,2072060.0,0.39,621,0,0.0
3191,1.32,571,667.0,1162.0,1623.0,2098205.0,1.32,571,0,0.0
3192,0.64,539,676.0,1177.0,1618.0,2117878.0,0.64,539,0,0.0
